_id,url,title,product_promotion,product_specs,current_price,color_options
666baeb79793e149fe739437,https://hoanghamobile.com/dien-thoai-di-dong/tecno-spark-10-8gb-128gb-chinh-hang,điện thoại tecno spark 10 (8gb/128gb) - chính hãng,- Giảm 5% không giới hạn khuyến mãi qua Homepaylater<br>- Giảm 50% tối đa 700k khi mở thẻ tín dụng Vpbank trên SenID<br>- Giảm 20% tối đa 500k khi mở thẻ tín dụng TPBank EVO<br>- Giảm 1% tối đa 100.000đ  khi thanh toán qua Zalopay<br>,"Công nghệ màn hình:
IPS LCD 90Hz<br> Độ phân giải:
HD+ (720 x 1612), Cảm biến chính 50MP, Cảm biến chiều sâu 0.08MP, 8MP<br> Kích thước màn hình:
6.6 inch<br> Hệ điều hành:
HIOS 12 trên nền tảng Android 13<br> Vi xử lý:
MediaTek Helio G37<br> Bộ nhớ trong:
128GB<br> RAM:
8GB<br> Mạng di động:
2G, 3G, 4G<br> Số khe SIM:
2 nano SIM<br> Dung lượng pin:
5000 mAh<br>","2,750,000 ₫","['Xanh Dương', 'Màu Đen']"
666baeb79793e149fe739439,https://hoanghamobile.com/dien-thoai-di-dong/nokia-c32-4gb-128gb-chinh-hang,điện thoại nokia c32 (4gb/128gb) - chính hãng,- Giảm 5% không giới hạn khuyến mãi qua Homepaylater<br>- Giảm 50% tối đa 700k khi mở thẻ tín dụng Vpbank trên SenID<br>- Giảm 20% tối đa 500k khi mở thẻ tín dụng TPBank EVO<br>- Giảm 1% tối đa 100.000đ  khi thanh toán qua Zalopay<br>,"Công nghệ màn hình:
IPS LCD<br> Độ phân giải:
720 x 1600, Cảm biến chính 50MP AF, Cảm biến Macro 2MP, 8MP<br> Kích thước màn hình:
6.52 inch<br> Hệ điều hành:
Android 13<br> Vi xử lý:
Unisoc 9863A1<br> Bộ nhớ trong:
128GB<br> RAM:
4GB<br> Mạng di động:
2G, 3G, 4G<br> Số khe SIM:
2 nano SIM (khay sim dạng 2 nano SIM + 1 thẻ nhớ MicroSD)<br> Dung lượng pin:
5050 mAh<br>","2,790,000 ₫","['Màu Đen', 'Xanh Lá']"
666baeb79793e149fe73943b,https://hoanghamobile.com/dien-thoai-di-dong/nokia-105-4g-pro-chinh-hang,nokia 105 4g pro - chính hãng,- Giảm 5% không giới hạn khuyến mãi qua Homepaylater<br>- Giảm 50% tối đa 700k khi mở thẻ tín dụng Vpbank trên SenID<br>- Giảm 20% tối đa 500k khi mở thẻ tín dụng TPBank EVO<br>- Giảm 1% tối đa 100.000đ  khi thanh toán qua Zalopay<br>,"Công nghệ màn hình:
IPS<br> Độ phân giải:
QQVGA<br> Kích thước màn hình:
1.77 inch<br> Hệ điều hành:
S30+<br> Vi xử lý:
Unisoc T107<br> Mạng di động:
2G, 3G, 4G, Hỗ trợ VoLTE<br> Số khe SIM:
2 nano SIM<br> Dung lượng pin:
1450 mAh<br>","640,000 ₫","['Xanh Lá', 'Màu Đen']"
666baeb79793e149fe73943c,https://hoanghamobile.com/dien-thoai-di-dong/honor-x9a-8gb-256gb-chinh-hang,honor x9a 5g (8gb/256gb) - chính hãng,- KM 1<br>- Sản phẩm đang thuộc chương trình Flash sale (Số lượng có hạn)<br>,"Công nghệ màn hình:
AMOLED<br> Độ phân giải:
FHD+ (1080 x 2400), Cảm biến chính 64MP f/1.8, Cảm biến góc siêu rộng 5MP f/2.2, Cảm biến macro 2MP f/2.4, 16MP f/2.45<br> Kích thước màn hình:
6.67 inch<br> Hệ điều hành:
Magic UI 6.1 (trên nền tảng Android 12)<br> Vi xử lý:
Qualcomm Qualcomm Snapdragon 695<br> Bộ nhớ trong:
256GB<br> RAM:
8GB<br> Mạng di động:
2G, 3G, 4G, 5G<br> Số khe SIM:
2 nano SIM<br> Dung lượng pin:
5100 mAh<br>","6,290,000 ₫","['Màu Đen', 'Xanh Lá', 'Bạc']"
666baeb79793e149fe739438,https://hoanghamobile.com/dien-thoai-di-dong/oppo-a78-chinh-hang,điện thoại oppo a78 - 8gb/256gb - chính hãng,- KM 1<br>- Tặng phiếu mua hàng 300.000đ.<br>,"Công nghệ màn hình:
90Hz, AMOLED<br> Độ phân giải:
1080 x 2400 (FHD+), 50 MP (chính) + 2 MP (Xóa phông) - (F/1.8 + F/2.4), 8 MP (F/2.0)<br> Kích thước màn hình:
6.4 inch<br> Hệ điều hành:
ColorOS 13.1.1, nền tảng Android 13<br> Vi xử lý:
Qualcomm Qualcomm Snapdragon 680, tối đa 2.4GHz<br> Bộ nhớ trong:
256GB<br> RAM:
8GB<br> Mạng di động:
GSM: 850/900/1800/1900, WCDMA: 850/900/2100, LTE: Band 1/3/5/7/8/20/28/38/40/41<br> Số khe SIM:
Dual nano-SIM + 1 thẻ nhớ<br> Dung lượng pin:
5000 mAh<br>","6,590,000 ₫","['Xanh', 'Màu Đen']"
666baeb79793e149fe73943f,https://hoanghamobile.com/dien-thoai-di-dong/dien-thoai-di-dong-huawei-mate-x3-chinh-hang,điện thoại di động huawei mate x3 ( 12/512gb) - chính hãng,- Giảm 5% không giới hạn khuyến mãi qua Homepaylater<br>- Giảm 50% tối đa 700k khi mở thẻ tín dụng Vpbank trên SenID<br>- Giảm 20% tối đa 500k khi mở thẻ tín dụng TPBank EVO<br>,,Giá: Liên hệ,[]
666baeb79793e149fe739443,https://hoanghamobile.com/dien-thoai-di-dong/dien-thoai-izi-30-chinh-hang,điện thoại di động masstel izi 30 - chính hãng,- Giảm 5% không giới hạn khuyến mãi qua Homepaylater<br>- Giảm 50% tối đa 700k khi mở thẻ tín dụng Vpbank trên SenID<br>- Giảm 20% tối đa 500k khi mở thẻ tín dụng TPBank EVO<br>- Giảm 1% tối đa 100.000đ  khi thanh toán qua Zalopay<br>,"Công nghệ màn hình:
QVGA, Màu màn hình 16.7M<br> Độ phân giải:
240*320<br> Kích thước màn hình:
2.4 inch<br> Vi xử lý:
T107 (UMS9117)<br> Bộ nhớ trong:
128MB<br> RAM:
48MB<br> Mạng di động:
GSM: 900/1800MHz, WCDMA: 900/2100 MHz, 4G-LTE: B1/ 3/ 7/ 8/ 20<br> Số khe SIM:
2 nano SIM<br> Dung lượng pin:
1800 mAh<br>","600,000 ₫","['Màu Vàng', 'Màu Đen']"
666baeb79793e149fe739445,https://hoanghamobile.com/dien-thoai-di-dong/vivo-v27e-chinh-hang,điện thoại vivo v27e - chính hãng,- Ưu đãi trả góp 0% qua Shinhan Finance hoặc Mirae Asset Finance<br>- Giảm 5% không giới hạn khuyến mãi qua Homepaylater<br>- Giảm thêm tới 700.000đ khi thanh toán qua Kredivo.<br>- Giảm 50% tối đa 700k khi mở thẻ tín dụng Vpbank trên SenID<br>- Giảm 20% tối đa 500k khi mở thẻ tín dụng TPBank EVO<br>- Mở thẻ tín dụng VIB - Nhận Voucher 600.000đ<br>- Giảm 1% tối đa 100.000đ  khi thanh toán qua Zalopay<br>,"Công nghệ màn hình:
AMOLED 120Hz<br> Độ phân giải:
2400 × 1080 (FHD+), Camera Siêu Cảm Biến OIS 64MP f/1.79 x Chân Dung Bokeh 2MP f/2.4 + Siêu Cận 2MP f/2.4, 32MP f/2.0<br> Kích thước màn hình:
6.62’’<br> Hệ điều hành:
Funtouch OS 13<br> Vi xử lý:
MediaTek Helio G99<br> Bộ nhớ trong:
256GB<br> RAM:
8GB<br> Số khe SIM:
1 nano SIM + 1 nano SIM / 1 micro SD<br> Dung lượng pin:
4600 mAh<br>","7,490,000 ₫","['Màu Đen', 'Màu Tím']"
666baeb79793e149fe739447,https://hoanghamobile.com/dien-thoai-di-dong/tecno-spark-10-pro-8gb-256gb-chinh-hang,điện thoại tecno spark 10 pro (8+8gb/256gb) - chính hãng,- Ưu đãi trả góp 0% qua Shinhan Finance hoặc Mirae Asset Finance<br>- Giảm 5% không giới hạn khuyến mãi qua Homepaylater<br>- Giảm thêm tới 700.000đ khi thanh toán qua Kredivo.<br>- Giảm 50% tối đa 700k khi mở thẻ tín dụng Vpbank trên SenID<br>- Giảm 20% tối đa 500k khi mở thẻ tín dụng TPBank EVO<br>- Mở thẻ tín dụng VIB - Nhận Voucher 600.000đ<br>- Giảm 1% tối đa 100.000đ  khi thanh toán qua Zalopay<br>,"Công nghệ màn hình:
IPS LCD 90Hz<br> Độ phân giải:
1080x2460, Cảm biến chính 50MP, Cảm biến chiều sâu QVGA, 32MP<br> Kích thước màn hình:
6.8 inch<br> Hệ điều hành:
Android™ 13<br> Vi xử lý:
MediaTek Helio G88<br> Bộ nhớ trong:
256GB<br> RAM:
8GB<br> Mạng di động:
2G, 3G, 4G<br> Số khe SIM:
2 nano SIM<br> Dung lượng pin:
5000 mAh<br>","3,290,000 ₫","['Trắng Ngọc Trai', 'Đen Ánh Sao']"
666baeb79793e149fe739442,https://hoanghamobile.com/dien-thoai-di-dong/infinix-hot-30i-4gb-128gb-chinh-hang,điện thoại infinix hot 30i (4+4gb/128gb) - chính hãng,- Giảm 5% không giới hạn khuyến mãi qua Homepaylater<br>- Giảm 50% tối đa 700k khi mở thẻ tín dụng Vpbank trên SenID<br>- Giảm 20% tối đa 500k khi mở thẻ tín dụng TPBank EVO<br>- Giảm 1% tối đa 100.000đ  khi thanh toán qua Zalopay<br>,"Công nghệ màn hình:
IPS LCD, 90Hz<br> Độ phân giải:
HD+ (720 x 1612), Camera góc rộng 13 MP f/1.9 AF, Camera chiều sâu 0.08 MP, 8 MP, f/2.0<br> Kích thước màn hình:
6.56 inch<br> Hệ điều hành:
XOS dựa trên Android 12<br> Vi xử lý:
Unisoc T606<br> Bộ nhớ trong:
128GB<br> RAM:
4GB<br> Mạng di động:
2G, 3G, 4G<br> Số khe SIM:
2 nano SIM<br> Dung lượng pin:
5000 mAh<br>","2,090,000 ₫","['Màu Vàng', 'Xanh Dương', 'Trắng', 'Màu Đen']"
666baeb79793e149fe739440,https://hoanghamobile.com/dien-thoai-di-dong/tecno-camon-20-pro-8gb-256gb-chinh-hang,điện thoại tecno camon 20 pro (8+8gb/256gb) - chính hãng,- Ưu đãi trả góp 0% qua Shinhan Finance hoặc Mirae Asset Finance<br>- Giảm 5% không giới hạn khuyến mãi qua Homepaylater<br>- Giảm thêm tới 700.000đ khi thanh toán qua Kredivo.<br>- Giảm 50% tối đa 700k khi mở thẻ tín dụng Vpbank trên SenID<br>- Giảm 20% tối đa 500k khi mở thẻ tín dụng TPBank EVO<br>- Mở thẻ tín dụng VIB - Nhận Voucher 600.000đ<br>- Giảm 1% tối đa 100.000đ  khi thanh toán qua Zalopay<br>,"Công nghệ màn hình:
AMOLED, 120Hz<br> Độ phân giải:
FHD+ (1080 x 2400), Cảm biến chính 64 MP f/1.7 PDAF, Cảm biến chiều sâu 2 MP f/2.4, Cảm biến QVGA, 32 MP f/2.5<br> Kích thước màn hình:
6.67 inch<br> Hệ điều hành:
HIOS 13 dựa trên Android 13<br> Vi xử lý:
MediaTek Helio G99<br> Bộ nhớ trong:
256GB<br> RAM:
8GB<br> Mạng di động:
2G, 3G, 4G<br> Số khe SIM:
2 nano SIM<br> Dung lượng pin:
5000 mAh<br>","4,490,000 ₫","['Xanh Dương', 'Màu Đen']"
666baeb79793e149fe739446,https://hoanghamobile.com/dien-thoai-di-dong/realme-c30s-3gb-64gb-chinh-hang,điện thoại realme c30s 3gb/64gb - chính hãng,- Giảm 5% không giới hạn khuyến mãi qua Homepaylater<br>- Giảm 50% tối đa 700k khi mở thẻ tín dụng Vpbank trên SenID<br>- Giảm 20% tối đa 500k khi mở thẻ tín dụng TPBank EVO<br>- Giảm 1% tối đa 100.000đ  khi thanh toán qua Zalopay<br>,"Công nghệ màn hình:
LCD<br> Độ phân giải:
HD+ 720*1600, 8MP, 5MP<br> Kích thước màn hình:
6.5 inch<br> Hệ điều hành:
  inchrealme UI Go Edition, Trên nền tảng Android 12 inch<br> Vi xử lý:
Unisoc SC9863A1<br> Bộ nhớ trong:
64GB<br> RAM:
3GB<br> Mạng di động:
Không hỗ trợ 5G<br> Số khe SIM:
2 nano SIM + 1 thẻ nhớ riêng<br> Dung lượng pin:
5000 mAh<br>","2,490,000 ₫","['Xanh', 'Màu Đen']"
666baeb79793e149fe739449,https://hoanghamobile.com/dien-thoai-di-dong/vivo-y02a-chinh-hang,điện thoại vivo y02a - chính hãng,,"Công nghệ màn hình:
LCD (IPS)<br> Độ phân giải:
1600 × 720 (HD+), 8 MP  f/2.0, 5MP f/2.2<br> Kích thước màn hình:
6.51 inch<br> Hệ điều hành:
Funtouch OS 12 (Android 12 Go edition)<br> Vi xử lý:
MediaTek Helio P35<br> Bộ nhớ trong:
32 GB<br> RAM:
3GB<br> Mạng di động:
4G<br> Dung lượng pin:
5000 mAh<br>",,[]
666baeb79793e149fe739448,https://hoanghamobile.com/dien-thoai-di-dong/tecno-spark-10-pro-8gb-128gb-chinh-hang,điện thoại tecno spark 10 pro (8+8gb/128gb) - chính hãng,- Giảm 5% không giới hạn khuyến mãi qua Homepaylater<br>- Giảm 50% tối đa 700k khi mở thẻ tín dụng Vpbank trên SenID<br>- Giảm 20% tối đa 500k khi mở thẻ tín dụng TPBank EVO<br>- Giảm 1% tối đa 100.000đ  khi thanh toán qua Zalopay<br>,"Công nghệ màn hình:
IPS LCD 90Hz<br> Độ phân giải:
1080x2460, Cảm biến chính 50MP, Cảm biến chiều sâu QVGA, 32MP<br> Kích thước màn hình:
6.8 inch<br> Hệ điều hành:
Android™ 13<br> Vi xử lý:
MediaTek Helio G88<br> Bộ nhớ trong:
128GB<br> RAM:
8GB<br> Mạng di động:
2G, 3G, 4G<br> Số khe SIM:
2 nano SIM<br> Dung lượng pin:
5000 mAh<br>","2,990,000 ₫","['Trắng Ngọc Trai', 'Đen Ánh Sao']"
666baeb79793e149fe739444,https://hoanghamobile.com/dien-thoai-di-dong/dien-thoai-izi-15-chinh-hang,điện thoại di động masstel izi 15 - chính hãng,- Giảm 5% không giới hạn khuyến mãi qua Homepaylater<br>- Giảm 50% tối đa 700k khi mở thẻ tín dụng Vpbank trên SenID<br>- Giảm 20% tối đa 500k khi mở thẻ tín dụng TPBank EVO<br>- Giảm 1% tối đa 100.000đ  khi thanh toán qua Zalopay<br>,"Công nghệ màn hình:
QQVGA, Màu màn hình: 262K<br> Độ phân giải:
128*160<br> Kích thước màn hình:
1.77  inch<br> Vi xử lý:
T107 (UMS9117)<br> Bộ nhớ trong:
128MB<br> Mạng di động:
GSM 900/1800MHz, WCDMA: 900/2100 MHz, 4G-LTE: B1/ 3/ 7/ 8/20<br> Số khe SIM:
2 nano SIM<br> Dung lượng pin:
1000 mAh<br>","450,000 ₫","['Màu Đen', 'Xanh', 'Đỏ Đen']"
666baeb79793e149fe739441,https://hoanghamobile.com/dien-thoai-di-dong/tecno-camon-20-8gb-256gb-chinh-hang,điện thoại tecno camon 20 (8+8gb/256gb) - chính hãng,- Ưu đãi trả góp 0% qua Shinhan Finance hoặc Mirae Asset Finance<br>- Giảm 5% không giới hạn khuyến mãi qua Homepaylater<br>- Giảm thêm tới 700.000đ khi thanh toán qua Kredivo.<br>- Giảm 50% tối đa 700k khi mở thẻ tín dụng Vpbank trên SenID<br>- Giảm 20% tối đa 500k khi mở thẻ tín dụng TPBank EVO<br>- Mở thẻ tín dụng VIB - Nhận Voucher 600.000đ<br>- Giảm 1% tối đa 100.000đ  khi thanh toán qua Zalopay<br>,"Công nghệ màn hình:
AMOLED<br> Độ phân giải:
FHD+ (1080 x 2400), Cảm biến chính 64 MP f/1.7 PDAF, Cảm biến chiều sâu 2 MP f/2.4, Cảm biến QVGA, 32 MP f/2.5<br> Kích thước màn hình:
6.67 inch<br> Hệ điều hành:
HIOS 13 dựa trên Android 13<br> Vi xử lý:
MediaTek Helio G85<br> Bộ nhớ trong:
256GB<br> RAM:
8GB<br> Mạng di động:
2G, 3G, 4G<br> Số khe SIM:
2 nano SIM<br> Dung lượng pin:
5000 mAh<br>","3,690,000 ₫","['Xanh Dương', 'Màu Đen', 'Trắng']"
666baeb79793e149fe739452,https://hoanghamobile.com/dien-thoai-di-dong/xiaomi-13-Lite-8gb-256gb-chinh-hang,xiaomi 13 lite (8gb/256gb) - chính hãng,- Ưu đãi trả góp 0% qua Shinhan Finance hoặc Mirae Asset Finance<br>- Giảm 5% không giới hạn khuyến mãi qua Homepaylater<br>- Giảm thêm tới 700.000đ khi thanh toán qua Kredivo.<br>- Giảm 50% tối đa 700k khi mở thẻ tín dụng Vpbank trên SenID<br>- Giảm 20% tối đa 500k khi mở thẻ tín dụng TPBank EVO<br>- Mở thẻ tín dụng VIB - Nhận Voucher 600.000đ<br>- Giảm 1% tối đa 100.000đ  khi thanh toán qua Zalopay<br>,"Công nghệ màn hình:
AMOLED 120Hz<br> Độ phân giải:
FHD+, Camera góc rộng 50MP, Camera góc siêu rộng 8MP, Camera cận cảnh 2MP, Camera kép: Camera góc siêu rộng 32MP + Cảm biến độ sâu 8MP<br> Kích thước màn hình:
6.55 inch<br> Hệ điều hành:
MIUI 14, Android 12<br> Vi xử lý:
Qualcomm Qualcomm Snapdragon 7 Gen 1<br> Bộ nhớ trong:
256GB<br> RAM:
8GB<br> Dung lượng pin:
4500 mAh<br>","8,890,000 ₫","['Màu Đen', 'Xanh']"
666baeb79793e149fe73944c,https://hoanghamobile.com/dien-thoai-di-dong/realme-c55-8gb-256gb-chinh-hang,điện thoại realme c55 - 8gb/256gb - chính hãng,- Ưu đãi trả góp 0% qua Shinhan Finance hoặc Mirae Asset Finance<br>- Giảm 5% không giới hạn khuyến mãi qua Homepaylater<br>- Giảm thêm tới 700.000đ khi thanh toán qua Kredivo.<br>- Giảm 50% tối đa 700k khi mở thẻ tín dụng Vpbank trên SenID<br>- Giảm 20% tối đa 500k khi mở thẻ tín dụng TPBank EVO<br>- Mở thẻ tín dụng VIB - Nhận Voucher 600.000đ<br>- Giảm 1% tối đa 100.000đ  khi thanh toán qua Zalopay<br>,"Công nghệ màn hình:
LCD, Tần số 90Hz<br> Độ phân giải:
FHD+ 1080*2400, Chính 64MP + B&W 2MP, 8MP<br> Kích thước màn hình:
6.72  inch<br> Hệ điều hành:
  inchrealme UI 4.0, Trên nền tảng Android 13 inch<br> Vi xử lý:
Helio G88<br> Bộ nhớ trong:
256GB<br> RAM:
8GB<br> Mạng di động:
4G, Chưa hỗ trơ 5G<br> Số khe SIM:
2 nano SIM + 1 thẻ nhớ riêng<br> Dung lượng pin:
5000 mAh<br>","4,470,000 ₫","['Vàng Nắng Mai', 'Đen Trời Đêm']"
666baeb79793e149fe73944a,https://hoanghamobile.com/dien-thoai-di-dong/redmi-note-12-pro-5g-8gb-256gb-chinh-hang,điện thoại redmi note 12 pro 5g (8gb/256gb) - chính hãng,- Ưu đãi trả góp 0% qua Shinhan Finance hoặc Mirae Asset Finance<br>- Giảm 5% không giới hạn khuyến mãi qua Homepaylater<br>- Giảm thêm tới 700.000đ khi thanh toán qua Kredivo.<br>- Giảm 50% tối đa 700k khi mở thẻ tín dụng Vpbank trên SenID<br>- Giảm 20% tối đa 500k khi mở thẻ tín dụng TPBank EVO<br>- Mở thẻ tín dụng VIB - Nhận Voucher 600.000đ<br>- Giảm 1% tối đa 100.000đ  khi thanh toán qua Zalopay<br>,"Công nghệ màn hình:
Dot Display, AMOLED, Tần số quét màn hình lên đến 120Hz, Gam màu rộng DCI-P3, Hỗ trợ Dolby Vision®<br> Độ phân giải:
1080x2400, Camerca góc rộng 50MP cảm biến IMX766 OIS 50MP - f/1.88, Camera siêu rộng 8MP - f/2.2, FOV 119°, Camera Macro 2MP - f/2.4, 16MP - f/2.45<br> Kích thước màn hình:
6.67 inch<br> Hệ điều hành:
MIUI 14 trên nền tảng Android 12<br> Vi xử lý:
MediaTek Dimensity 1080<br> Bộ nhớ trong:
256GB<br> RAM:
8GB<br> Mạng di động:
2G, 3G, 4G, 5G<br> Số khe SIM:
2 nano SIM<br> Dung lượng pin:
5000 mAh<br>","7,290,000 ₫","['Màu Đen', 'Xanh Dương', 'Trắng']"
666baeb79793e149fe73944b,https://hoanghamobile.com/dien-thoai-di-dong/redmi-note-12-4gb-128gb-chinh-hang,điện thoại redmi note 12 (4gb/128gb) - chính hãng,- KM 1<br>- Sản phẩm đang thuộc chương trình Flash sale (Số lượng có hạn)<br>,"Công nghệ màn hình:
Dot Display - AMOLED, Tần số quét 120Hz, Gam màu chuẩn DCI-P3<br> Độ phân giải:
1080x2400, Camera Chính 50MP f/1.8, Camera Góc siêu rộng 8MP f/2.2, Góc Rộng 120°, Camera Cận cảnh 2MP f/2.4, 13MP f/2.45<br> Kích thước màn hình:
6.67 inch<br> Hệ điều hành:
MIUI 14 Trên nền tảng Android 13<br> Vi xử lý:
Qualcomm Snapdragon 685<br> Bộ nhớ trong:
128GB<br> RAM:
4GB<br> Mạng di động:
2G, 3G, 4G<br> Số khe SIM:
2 nano SIM<br> Dung lượng pin:
5000 mAh<br>","3,590,000 ₫","['Màu Đen', 'Xanh Dương', 'Xanh Lá']"
666baeb79793e149fe73944e,https://hoanghamobile.com/dien-thoai-di-dong/samsung-galaxy-a54-5g-8gb-128gb-chinh-hang,điện thoại samsung galaxy a54 5g 8gb/128gb - chính hãng,- Ưu đãi trả góp 0% qua Shinhan Finance hoặc Mirae Asset Finance<br>- Giảm 5% không giới hạn khuyến mãi qua Homepaylater<br>- Giảm thêm tới 700.000đ khi thanh toán qua Kredivo.<br>- Giảm 50% tối đa 700k khi mở thẻ tín dụng Vpbank trên SenID<br>- Giảm 20% tối đa 500k khi mở thẻ tín dụng TPBank EVO<br>- Mở thẻ tín dụng VIB - Nhận Voucher 600.000đ<br>- Giảm 1% tối đa 100.000đ  khi thanh toán qua Zalopay<br>,"Công nghệ màn hình:
Super AMOLED<br> Độ phân giải:
FHD+, 120Hz, 19.5:9, 12MP F2.2 (Siêu Rộng), 50MP F1.8 OIS (Rộng), 5MP F2.4 (Cận cảnh), 32MP F2.2<br> Kích thước màn hình:
6.4 inch<br> Vi xử lý:
Exynos 1380<br> Bộ nhớ trong:
128GB<br> RAM:
8GB<br> Mạng di động:
5G<br> Dung lượng pin:
5000 mAh<br>","7,990,000 ₫","['Xanh', 'Màu Tím', 'Màu Đen']"
666baeb79793e149fe739450,https://hoanghamobile.com/dien-thoai-di-dong/realme-c55-6gb-128gb-chinh-hang,realme c55 - 6gb/128gb - chính hãng,- Ưu đãi trả góp 0% qua Shinhan Finance hoặc Mirae Asset Finance<br>- Giảm 5% không giới hạn khuyến mãi qua Homepaylater<br>- Giảm thêm tới 700.000đ khi thanh toán qua Kredivo.<br>- Giảm 50% tối đa 700k khi mở thẻ tín dụng Vpbank trên SenID<br>- Giảm 20% tối đa 500k khi mở thẻ tín dụng TPBank EVO<br>- Mở thẻ tín dụng VIB - Nhận Voucher 600.000đ<br>- Giảm 1% tối đa 100.000đ  khi thanh toán qua Zalopay<br>,"Công nghệ màn hình:
LCD, Tần số 90Hz<br> Độ phân giải:
FHD+ 1080*2400, Chính 64MP + B&W 2MP, 8MP<br> Kích thước màn hình:
6.72  inch<br> Hệ điều hành:
  inchrealme UI 4.0, Trên nền tảng Android 13 inch<br> Vi xử lý:
Helio G88<br> Bộ nhớ trong:
128GB<br> RAM:
6GB<br> Mạng di động:
4G, Chưa hỗ trơ 5G<br> Số khe SIM:
2 nano SIM + 1 thẻ nhớ riêng<br> Dung lượng pin:
5000 mAh<br>","3,690,000 ₫","['Vàng Nắng Mai', 'Đen Trời Đêm']"
666baeb79793e149fe73944f,https://hoanghamobile.com/dien-thoai-di-dong/samsung-galaxy-a34-5g-8gb-128gb-chinh-hang,điện thoại samsung galaxy a34 5g 8gb/128gb - chính hãng,,"Công nghệ màn hình:
Super AMOLED , 120Hz ,19.5:9<br> Độ phân giải:
FHD+, 8MP F2.2 (Siêu Rộng), 48MP F1.8 OIS (Rộng), 5MP F2.4 (Cận cảnh), 13MP F2.2<br> Kích thước màn hình:
6.6 inch<br> Vi xử lý:
Dimensity 1080 – 5nm, (Octa Core 2 x 2.6GHz + 6 x 2.0GHz)<br> Bộ nhớ trong:
128GB<br> RAM:
8GB<br> Mạng di động:
5G<br> Dung lượng pin:
5000 mAh<br>",,[]
666baeb79793e149fe739453,https://hoanghamobile.com/dien-thoai-di-dong/dien-thoai-di-dong-tecno-spark-go-2023-4gb-64gb-chinh-hang,điện thoại tecno spark go 2023 (4gb/64gb) - chính hãng,,"Độ phân giải:
HD+, Camera Sau 13MP AI với Đèn flash Kép, Camera Trước 5MP với Đèn flash<br> Kích thước màn hình:
6.6 inch<br> Hệ điều hành:
Android 12<br> Bộ nhớ trong:
64GB<br> RAM:
4GB<br> Dung lượng pin:
5000 mAh<br>",,[]
666baeb79793e149fe73944d,https://hoanghamobile.com/dien-thoai-di-dong/samsung-galaxy-a54-5g-8gb-256gb-chinh-hang,điện thoại samsung galaxy a54 5g 8gb/256gb - chính hãng,,"Công nghệ màn hình:
Super AMOLED<br> Độ phân giải:
FHD+, 120Hz, 19.5:9, 12MP F2.2 (Siêu Rộng), 50MP F1.8 OIS (Rộng), 5MP F2.4 (Cận cảnh), 32MP F2.2<br> Kích thước màn hình:
6.4 inch<br> Vi xử lý:
Exynos 1380<br> Bộ nhớ trong:
256GB<br> RAM:
8GB<br> Mạng di động:
5G<br> Dung lượng pin:
5000 mAh<br>",,[]
666baeb79793e149fe739451,https://hoanghamobile.com/dien-thoai-di-dong/oppo-find-n2-flip,điện thoại oppo find n2 flip - chính hãng,- Thu cũ đổi mới lên đời OPPO Find N3 series: Tiết kiệm lên tới 20 triệu đồng<br>- Trả góp 0% với Home Credit.<br>- Ưu đãi trả góp 0% qua Shinhan Finance hoặc Mirae Asset Finance<br>- Giảm 5% không giới hạn khuyến mãi qua Homepaylater<br>- Giảm thêm tới 700.000đ khi thanh toán qua Kredivo.<br>- Giảm 50% tối đa 700k khi mở thẻ tín dụng Vpbank trên SenID<br>- Giảm 20% tối đa 500k khi mở thẻ tín dụng TPBank EVO<br>- Mở thẻ tín dụng VIB - Nhận Voucher 600.000đ<br>,"Công nghệ màn hình:
AMOLED<br> Độ phân giải:
Chính: FHD+ (2520 x 1080 Pixels) & Phụ: (720 x 382 Pixels), Chính 50 MP & Phụ 2 MP, 32 MP<br> Kích thước màn hình:
6.8 inch<br> Hệ điều hành:
Android 13<br> Vi xử lý:
MediaTek Dimensity 9000 8 nhân<br> Bộ nhớ trong:
256GB<br> RAM:
8GB<br> Mạng di động:
Hỗ trợ 5G<br> Số khe SIM:
2 SIM (Nano-SIM)<br> Dung lượng pin:
4300 mAh<br>","16,990,000 ₫","['Màu Đen', 'Tím Đam Mê']"
666baeb79793e149fe73945b,https://hoanghamobile.com/dien-thoai-di-dong/oppo-a16k-4gb-64gb-chinh-hang,oppo a16k 4gb/64gb - chính hãng,,"Công nghệ màn hình:
IPS LCD<br> Độ phân giải:
HD+ (720 x 1600 Pixels), 13 MP, 5MP<br> Hệ điều hành:
Android 11<br> Vi xử lý:
MediaTek MT6765 8 nhân<br> Bộ nhớ trong:
64 GB<br> RAM:
4GB<br> Mạng di động:
Hỗ trợ 4G<br> Số khe SIM:
2 Nano SIM<br> Dung lượng pin:
4230 mAh<br>",,[]
666baeb79793e149fe739458,https://hoanghamobile.com/dien-thoai-di-dong/samsung-galaxy-s23-ultra-12gb-1tb-chinh-hang,điện thoại samsung galaxy s23 ultra 12gb/1tb - chính hãng,,"Độ phân giải:
3088 x 1440 (Edge Quad HD+), 200MP x 12MP x 10MP x 10MP, 12MP<br> Kích thước màn hình:
6.8 inch<br> Vi xử lý:
Snapdragon® 8 Gen 2 Mobile Platform for Galaxy<br> Bộ nhớ trong:
1TB<br> RAM:
12GB<br> Mạng di động:
Hỗ trợ 5G<br> Dung lượng pin:
5000 mAh<br>",,[]
